review,clean_review,tokens
first product for fading dark spots that i have bought that works.  love this product.  no irritation. ,first product fading dark spots bought works . love product . no irritation .,"['first', 'product', 'fading', 'dark', 'spots', 'bought', 'works', '.', 'love', 'product', '.', 'no', 'irritation', '.']"
smells good and feels nice on the skin but after 3 weeks of use ive noticed no change in my scars and dark spots. too pricey in my opinion. i found another one that works better for half the price havent noticed a difference,smells good feels nice skin 3 weeks use ive noticed no change scars dark spots . pricey opinion . found another one works better half price havent noticed difference,"['smells', 'good', 'feels', 'nice', 'skin', '3', 'weeks', 'use', 'ive', 'noticed', 'no', 'change', 'scars', 'dark', 'spots', '.', 'pricey', 'opinion', '.', 'found', 'another', 'one', 'works', 'better', 'half', 'price', 'havent', 'noticed', 'difference']"
dont waste your money.  i dont care how long you use it. i never saw any improvement in dark spots. i believe there is no such product that truly fades dark spots. just another overpriced serum that doesnt live up to the promise. ,dont waste money . dont care long use . never saw improvement dark spots . believe no product truly fades dark spots . another overpriced serum doesnt live promise .,"['dont', 'waste', 'money', '.', 'dont', 'care', 'long', 'use', '.', 'never', 'saw', 'improvement', 'dark', 'spots', '.', 'believe', 'no', 'product', 'truly', 'fades', 'dark', 'spots', '.', 'another', 'overpriced', 'serum', 'doesnt', 'live', 'promise', '.']"
it really works on the dark spots. i love the product and ordered several when it came 50 off during black friday sale. ,really works dark spots . love product ordered several came 50 black friday sale .,"['really', 'works', 'dark', 'spots', '.', 'love', 'product', 'ordered', 'several', 'came', '50', 'black', 'friday', 'sale', '.']"
it works when used consistently. however for  me i can only use it once a day as i have sensitive skin.a very good valueit lasts a long time ,works used consistently . however use day sensitive skin.a good valueit lasts long time,"['works', 'used', 'consistently', '.', 'however', 'use', 'day', 'sensitive', 'skin.a', 'good', 'valueit', 'lasts', 'long', 'time']"
this seems to have really worked after daily use over past three weeks. comfortable serum and effective,seems really worked daily use past three weeks . comfortable serum effective,"['seems', 'really', 'worked', 'daily', 'use', 'past', 'three', 'weeks', '.', 'comfortable', 'serum', 'effective']"
i love that i can buy this on amazon for quick delivery if i go too long ordering it straight from the company. ,love buy amazon quick delivery go long ordering straight company .,"['love', 'buy', 'amazon', 'quick', 'delivery', 'go', 'long', 'ordering', 'straight', 'company', '.']"
packaging is crumpled and open there is an unknown black thing in the bottle product level is low in both bottles. dont purchase. ill be returning these. ,packaging crumpled open unknown black thing bottle product level low bottles . dont purchase . ill returning .,"['packaging', 'crumpled', 'open', 'unknown', 'black', 'thing', 'bottle', 'product', 'level', 'low', 'bottles', '.', 'dont', 'purchase', '.', 'ill', 'returning', '.']"
need to keep using it to see if it does anything hasnt done anything so far,need keep using see anything hasnt done anything far,"['need', 'keep', 'using', 'see', 'anything', 'hasnt', 'done', 'anything', 'far']"
when i ordered this in january 2024 it came in one big bottle had almost no odor and i absolutely loved it my skin felt so soft and smooth and hydratedi just ordered a refill and it came in 2 smaller bottles and now it has a kind of weird scent. it still works great and the smell does go away but i dont love putting it on anymore. i think i will be buying my third refill straight from acure. it was great but something changed its still good,ordered january 2024 came one big bottle almost no odor absolutely loved skin felt soft smooth hydratedi ordered refill came 2 smaller bottles kind weird scent . still works great smell go away dont love putting anymore . think buying third refill straight acure . great something changed still good,"['ordered', 'january', '2024', 'came', 'one', 'big', 'bottle', 'almost', 'no', 'odor', 'absolutely', 'loved', 'skin', 'felt', 'soft', 'smooth', 'hydratedi', 'ordered', 'refill', 'came', '2', 'smaller', 'bottles', 'kind', 'weird', 'scent', '.', 'still', 'works', 'great', 'smell', 'go', 'away', 'dont', 'love', 'putting', 'anymore', '.', 'think', 'buying', 'third', 'refill', 'straight', 'acure', '.', 'great', 'something', 'changed', 'still', 'good']"
this item is my favorite skin care product i have ever used. its amazingly moisturizing and eliminated my redness to the point that i now go with out makeup most of the time. i have really enjoyed using acure products.however the last time i ordered this it came in 2 smaller bottles which were only half way full. im not sure if it had been opened before but the yellow part of the serum had solidified and would not mix when shaken. it was so thick and sticky it had stopped the dropper so it was unusable. it smelled a little different and i did not use the product. i am going to try buying it again and hope that my next order will be back to the usual quality. best product but something seems to have changed,item favorite skin care product ever used . amazingly moisturizing eliminated redness point go makeup time . really enjoyed using acure products.however last time ordered came 2 smaller bottles half way full . im not sure opened yellow part serum solidified would not mix shaken . thick sticky stopped dropper unusable . smelled little different not use product . going try buying hope next order back usual quality . best product something seems changed,"['item', 'favorite', 'skin', 'care', 'product', 'ever', 'used', '.', 'amazingly', 'moisturizing', 'eliminated', 'redness', 'point', 'go', 'makeup', 'time', '.', 'really', 'enjoyed', 'using', 'acure', 'products.however', 'last', 'time', 'ordered', 'came', '2', 'smaller', 'bottles', 'half', 'way', 'full', '.', 'im', 'not', 'sure', 'opened', 'yellow', 'part', 'serum', 'solidified', 'would', 'not', 'mix', 'shaken', '.', 'thick', 'sticky', 'stopped', 'dropper', 'unusable', '.', 'smelled', 'little', 'different', 'not', 'use', 'product', '.', 'going', 'try', 'buying', 'hope', 'next', 'order', 'back', 'usual', 'quality', '.', 'best', 'product', 'something', 'seems', 'changed']"
i received this item twicewith one being the original order and the other being a replacement that was offered to me. each time i did not receive what i ordered. instead of a single .67 ounce bottle i received two .33 ounce bottles that were half full. i was bothered by that and felt so slighted. to me it was like me ordering a 32 ounce bottle of something and then someone decides to send me four bottles with less than 8 ounces without asking me if it would be okay.i decided to contact acure myself to inquire as to how would they send out .67 ounces if it were ordered directly from them and if the bottles would be half full.well acure shared with me that the .33oz bottles are tester bottles and explained that there is space left in the bottle for shaking  but that it should not be half empty. they asked me for the numbers on the bottom of the boxes after researching they shared with me that the boxes that i received were expired made in 2021. they further shared their products are good for three years and the ones that i received expired in april.all i suggest is to be careful. make sure you receive exactly what you ordered and make sure its not expired. note  what acure sent me was not scented wheres the bottles i received when i ordered from this vendor were scented. ,received item twicewith one original order replacement offered . time not receive ordered . instead single .67 ounce bottle received two .33 ounce bottles half full . bothered felt slighted . like ordering 32 ounce bottle something someone decides send four bottles less 8 ounces without asking would okay.i decided contact acure inquire would send .67 ounces ordered directly bottles would half full.well acure shared .33oz bottles tester bottles explained space left bottle shaking not half empty . asked numbers bottom boxes researching shared boxes received expired made 2021. shared products good three years ones received expired april.all suggest careful . make sure receive exactly ordered make sure not expired . note acure sent not scented wheres bottles received ordered vendor scented .,"['received', 'item', 'twicewith', 'one', 'original', 'order', 'replacement', 'offered', '.', 'time', 'not', 'receive', 'ordered', '.', 'instead', 'single', '.67', 'ounce', 'bottle', 'received', 'two', '.33', 'ounce', 'bottles', 'half', 'full', '.', 'bothered', 'felt', 'slighted', '.', 'like', 'ordering', '32', 'ounce', 'bottle', 'something', 'someone', 'decides', 'send', 'four', 'bottles', 'less', '8', 'ounces', 'without', 'asking', 'would', 'okay.i', 'decided', 'contact', 'acure', 'inquire', 'would', 'send', '.67', 'ounces', 'ordered', 'directly', 'bottles', 'would', 'half', 'full.well', 'acure', 'shared', '.33oz', 'bottles', 'tester', 'bottles', 'explained', 'space', 'left', 'bottle', 'shaking', 'not', 'half', 'empty', '.', 'asked', 'numbers', 'bottom', 'boxes', 'researching', 'shared', 'boxes', 'received', 'expired', 'made', '2021.', 'shared', 'products', 'good', 'three', 'years', 'ones', 'received', 'expired', 'april.all', 'suggest', 'careful', '.', 'make', 'sure', 'receive', 'exactly', 'ordered', 'make', 'sure', 'not', 'expired', '.', 'note', 'acure', 'sent', 'not', 'scented', 'wheres', 'bottles', 'received', 'ordered', 'vendor', 'scented', '.']"
i use this nightly and my skin is glowing. i love the way it feels and makes my skin look i wish it came in 1 size instead of 2 small sizes but cant be mad bc of how amazing it is. plus the scent is so clean and lovely this is my holy grail.,use nightly skin glowing . love way feels makes skin look wish came 1 size instead 2 small sizes cant mad bc amazing . plus scent clean lovely holy grail .,"['use', 'nightly', 'skin', 'glowing', '.', 'love', 'way', 'feels', 'makes', 'skin', 'look', 'wish', 'came', '1', 'size', 'instead', '2', 'small', 'sizes', 'cant', 'mad', 'bc', 'amazing', '.', 'plus', 'scent', 'clean', 'lovely', 'holy', 'grail', '.']"
i ordered 2  .67oz bottles and got 4 .33oz bottles of which 2 were at least half empty. returned and found at a store nearby. the product itself is amazing and i love it but i would not buy from amazon again. ,ordered 2 .67oz bottles got 4 .33oz bottles 2 least half empty . returned found store nearby . product amazing love would not buy amazon .,"['ordered', '2', '.67oz', 'bottles', 'got', '4', '.33oz', 'bottles', '2', 'least', 'half', 'empty', '.', 'returned', 'found', 'store', 'nearby', '.', 'product', 'amazing', 'love', 'would', 'not', 'buy', 'amazon', '.']"
im of an age where i try different products to see what works best  i have tried cc and bb foundations to improve my skin.  i read up on  bakuchiol serum and was intrigued with the concept of skin care that did not include retinol  but  offered the same benefits without the side effects.  i use it at night after i clean my face and in the morning before i put on my makeup.  it soaks into my skin after a bit.  my skin feels much smoother and more hydrated.  i intend to continue buying it seems to work,im age try different products see works best tried cc bb foundations improve skin . read bakuchiol serum intrigued concept skin care not include retinol offered benefits without side effects . use night clean face morning put makeup . soaks skin bit . skin feels much smoother hydrated . intend continue buying seems work,"['im', 'age', 'try', 'different', 'products', 'see', 'works', 'best', 'tried', 'cc', 'bb', 'foundations', 'improve', 'skin', '.', 'read', 'bakuchiol', 'serum', 'intrigued', 'concept', 'skin', 'care', 'not', 'include', 'retinol', 'offered', 'benefits', 'without', 'side', 'effects', '.', 'use', 'night', 'clean', 'face', 'morning', 'put', 'makeup', '.', 'soaks', 'skin', 'bit', '.', 'skin', 'feels', 'much', 'smoother', 'hydrated', '.', 'intend', 'continue', 'buying', 'seems', 'work']"
value for the money great product and natural ingredients in this serum used 100 a great serum,value money great product natural ingredients serum used 100 great serum,"['value', 'money', 'great', 'product', 'natural', 'ingredients', 'serum', 'used', '100', 'great', 'serum']"
i use two other products from this line without issue. after i started using this i began to have a lot of eye pain not typical for me. its very oily so moves around your face easily. i didnt put it in my eyes obviously but it got to them anyway. it got to the point where i went to the optometrist because my eyes hurt so bad. they advised my eyes were dry and to use drops. ive never had an issue with dry eyes before.  the issue cleared up when i stopped using this serum. i used it again today because my face was extra dry and i thought one day of use wouldnt cause a problem. my eyes have been burning and dry all day and i had to wash my face and eyes. i dont have any skin or eye sensitivity. would no recommend. dries out my eyes,use two products line without issue . started using began lot eye pain not typical . oily moves around face easily . didnt put eyes obviously got anyway . got point went optometrist eyes hurt bad . advised eyes dry use drops . ive never issue dry eyes . issue cleared stopped using serum . used today face extra dry thought one day use wouldnt cause problem . eyes burning dry day wash face eyes . dont skin eye sensitivity . would no recommend . dries eyes,"['use', 'two', 'products', 'line', 'without', 'issue', '.', 'started', 'using', 'began', 'lot', 'eye', 'pain', 'not', 'typical', '.', 'oily', 'moves', 'around', 'face', 'easily', '.', 'didnt', 'put', 'eyes', 'obviously', 'got', 'anyway', '.', 'got', 'point', 'went', 'optometrist', 'eyes', 'hurt', 'bad', '.', 'advised', 'eyes', 'dry', 'use', 'drops', '.', 'ive', 'never', 'issue', 'dry', 'eyes', '.', 'issue', 'cleared', 'stopped', 'using', 'serum', '.', 'used', 'today', 'face', 'extra', 'dry', 'thought', 'one', 'day', 'use', 'wouldnt', 'cause', 'problem', '.', 'eyes', 'burning', 'dry', 'day', 'wash', 'face', 'eyes', '.', 'dont', 'skin', 'eye', 'sensitivity', '.', 'would', 'no', 'recommend', '.', 'dries', 'eyes']"
im amazed at how good this works.  its an amazing alternative to retinol which can be harsh on my skin.  i love acure as a company  there products are affordable and amazing.  this is the second time i have bought this serum and i can see the difference under my eyes.  definitely recommend to all my friends. ,im amazed good works . amazing alternative retinol harsh skin . love acure company products affordable amazing . second time bought serum see difference eyes . definitely recommend friends .,"['im', 'amazed', 'good', 'works', '.', 'amazing', 'alternative', 'retinol', 'harsh', 'skin', '.', 'love', 'acure', 'company', 'products', 'affordable', 'amazing', '.', 'second', 'time', 'bought', 'serum', 'see', 'difference', 'eyes', '.', 'definitely', 'recommend', 'friends', '.']"
okay and decent product for skin restoration if you have any dry skin so mainly used for your face ,okay decent product skin restoration dry skin mainly used face,"['okay', 'decent', 'product', 'skin', 'restoration', 'dry', 'skin', 'mainly', 'used', 'face']"
this really seems like retinol to me but doesnt dry me out as bad. 1010 ,really seems like retinol doesnt dry bad . 1010,"['really', 'seems', 'like', 'retinol', 'doesnt', 'dry', 'bad', '.', '1010']"
i know im going to need to use this for little longer to see results but so far so good. this serum is moisturizing and feels good on my skin. no irritation and i use it everyday. ,know im going need use little longer see results far good . serum moisturizing feels good skin . no irritation use everyday .,"['know', 'im', 'going', 'need', 'use', 'little', 'longer', 'see', 'results', 'far', 'good', '.', 'serum', 'moisturizing', 'feels', 'good', 'skin', '.', 'no', 'irritation', 'use', 'everyday', '.']"
perspective i use an oil cleanser and body oils. so oils on my skin are not new to me. heres the thing this stuff never sinks in. never. at least not on my skin. it just sits on top of my skin doing nothing. i adore the smell but i cant put this product on my face just because it smells good. great smell but horribly oily,perspective use oil cleanser body oils . oils skin not new . heres thing stuff never sinks . never . least not skin . sits top skin nothing . adore smell cant put product face smells good . great smell horribly oily,"['perspective', 'use', 'oil', 'cleanser', 'body', 'oils', '.', 'oils', 'skin', 'not', 'new', '.', 'heres', 'thing', 'stuff', 'never', 'sinks', '.', 'never', '.', 'least', 'not', 'skin', '.', 'sits', 'top', 'skin', 'nothing', '.', 'adore', 'smell', 'cant', 'put', 'product', 'face', 'smells', 'good', '.', 'great', 'smell', 'horribly', 'oily']"
update even directly from the company this product has no safety seal on the box or bottle so im going to use both bottles i purchased including the one from amazon because i like the serum.i was looking forward to using this but was concerned that there was no type of safety seal. when i contacted the company directly this was their reply our products usually bring either a safety outside plastic seal or an inside plastic that you have to lift and peel.im not sure if this specific product is unusual but i feel more comfortable ordering from acure directly. no safety seal.but thats how it also came directly from the company,update even directly company product no safety seal box bottle im going use bottles purchased including one amazon like serum.i looking forward using concerned no type safety seal . contacted company directly reply products usually bring either safety outside plastic seal inside plastic lift peel.im not sure specific product unusual feel comfortable ordering acure directly . no safety seal.but thats also came directly company,"['update', 'even', 'directly', 'company', 'product', 'no', 'safety', 'seal', 'box', 'bottle', 'im', 'going', 'use', 'bottles', 'purchased', 'including', 'one', 'amazon', 'like', 'serum.i', 'looking', 'forward', 'using', 'concerned', 'no', 'type', 'safety', 'seal', '.', 'contacted', 'company', 'directly', 'reply', 'products', 'usually', 'bring', 'either', 'safety', 'outside', 'plastic', 'seal', 'inside', 'plastic', 'lift', 'peel.im', 'not', 'sure', 'specific', 'product', 'unusual', 'feel', 'comfortable', 'ordering', 'acure', 'directly', '.', 'no', 'safety', 'seal.but', 'thats', 'also', 'came', 'directly', 'company']"
only thing i like about this product is its smell. its probably one of the worst products ive ever purchased as my skin doesnt wanna absorb which is a huge difference when knowing you purchased quality skin care products. would be great for arms and legs if it came in an enormous bottle.  i also didnt appreciate receiving two bottles instead of one as its not wasteful i love the resurfacing products in the holographic packaging in this brand.  i was hoping to love other products. ill maybe  try  another product by this brand since i do love the resurfacing face wash and mask. u will be greasy but smell good,thing like product smell . probably one worst products ive ever purchased skin doesnt wan na absorb huge difference knowing purchased quality skin care products . would great arms legs came enormous bottle . also didnt appreciate receiving two bottles instead one not wasteful love resurfacing products holographic packaging brand . hoping love products . ill maybe try another product brand since love resurfacing face wash mask . u greasy smell good,"['thing', 'like', 'product', 'smell', '.', 'probably', 'one', 'worst', 'products', 'ive', 'ever', 'purchased', 'skin', 'doesnt', 'wan', 'na', 'absorb', 'huge', 'difference', 'knowing', 'purchased', 'quality', 'skin', 'care', 'products', '.', 'would', 'great', 'arms', 'legs', 'came', 'enormous', 'bottle', '.', 'also', 'didnt', 'appreciate', 'receiving', 'two', 'bottles', 'instead', 'one', 'not', 'wasteful', 'love', 'resurfacing', 'products', 'holographic', 'packaging', 'brand', '.', 'hoping', 'love', 'products', '.', 'ill', 'maybe', 'try', 'another', 'product', 'brand', 'since', 'love', 'resurfacing', 'face', 'wash', 'mask', '.', 'u', 'greasy', 'smell', 'good']"
i ordered some directly from acure. i absolutely loved it. then i  ordered  from amazon and its different. has little glumps and a scent that i dont like. ,ordered directly acure . absolutely loved . ordered amazon different . little glumps scent dont like .,"['ordered', 'directly', 'acure', '.', 'absolutely', 'loved', '.', 'ordered', 'amazon', 'different', '.', 'little', 'glumps', 'scent', 'dont', 'like', '.']"
the bottles i received were only halffull with liquid that did not resemble the typical product.  i normally use this product and love it but what i received in this order appeared to be counterfeit.  sent it back. ,bottles received halffull liquid not resemble typical product . normally use product love received order appeared counterfeit . sent back .,"['bottles', 'received', 'halffull', 'liquid', 'not', 'resemble', 'typical', 'product', '.', 'normally', 'use', 'product', 'love', 'received', 'order', 'appeared', 'counterfeit', '.', 'sent', 'back', '.']"
received the item and it was opened and some product was missing clearly a used item. ,received item opened product missing clearly used item .,"['received', 'item', 'opened', 'product', 'missing', 'clearly', 'used', 'item', '.']"
i love this serum but the last couple of refills i have ordered have come with two small bottles rather than the large bottle i ordered and one time one of the small bottles was missing. great serum but fulfillment issues,love serum last couple refills ordered come two small bottles rather large bottle ordered one time one small bottles missing . great serum fulfillment issues,"['love', 'serum', 'last', 'couple', 'refills', 'ordered', 'come', 'two', 'small', 'bottles', 'rather', 'large', 'bottle', 'ordered', 'one', 'time', 'one', 'small', 'bottles', 'missing', '.', 'great', 'serum', 'fulfillment', 'issues']"
the 9 price is for a halfsize serum that is halffilled. biggest rip off ever id give it 0stars if i could. this is false advertising,9 price halfsize serum halffilled . biggest rip ever id give 0stars could . false advertising,"['9', 'price', 'halfsize', 'serum', 'halffilled', '.', 'biggest', 'rip', 'ever', 'id', 'give', '0stars', 'could', '.', 'false', 'advertising']"
saw similar reviews for the same but thought it was a one off seems like it wasnt after receiving the same. product separated and seemed partially used,saw similar reviews thought one seems like wasnt receiving . product separated seemed partially used,"['saw', 'similar', 'reviews', 'thought', 'one', 'seems', 'like', 'wasnt', 'receiving', '.', 'product', 'separated', 'seemed', 'partially', 'used']"
this is not one 0.67floz product. this is 2 0.33 bottles.it has a really funny smell and there is no expiration information on the bottle or the packaging other than to use within 6 months of opening.there was no safety seal on either bottle. ,not one 0.67floz product . 2 0.33 bottles.it really funny smell no expiration information bottle packaging use within 6 months opening.there no safety seal either bottle .,"['not', 'one', '0.67floz', 'product', '.', '2', '0.33', 'bottles.it', 'really', 'funny', 'smell', 'no', 'expiration', 'information', 'bottle', 'packaging', 'use', 'within', '6', 'months', 'opening.there', 'no', 'safety', 'seal', 'either', 'bottle', '.']"
this was the first vitamin c serum i used after a lot of research that this was a high performing skinceuticals dupe but at a lower concentration which allowed me to work up to the higher one. it took a few weeks for the results to come in but it was great on my skin and i loved it. helped me make the decision to go up to the 20. had no issues with oxidation with this one or the higher concentration. i will say that the price has nearly doubled since i first purchased it a few months ago and thats going to make me a lot less brand loyal in the future. vitamin c is now a permanent part of my morning routine thanks to this serum. great starter vitamin c,first vitamin c serum used lot research high performing skinceuticals dupe lower concentration allowed work higher one . took weeks results come great skin loved . helped make decision go 20. no issues oxidation one higher concentration . say price nearly doubled since first purchased months ago thats going make lot less brand loyal future . vitamin c permanent part morning routine thanks serum . great starter vitamin c,"['first', 'vitamin', 'c', 'serum', 'used', 'lot', 'research', 'high', 'performing', 'skinceuticals', 'dupe', 'lower', 'concentration', 'allowed', 'work', 'higher', 'one', '.', 'took', 'weeks', 'results', 'come', 'great', 'skin', 'loved', '.', 'helped', 'make', 'decision', 'go', '20.', 'no', 'issues', 'oxidation', 'one', 'higher', 'concentration', '.', 'say', 'price', 'nearly', 'doubled', 'since', 'first', 'purchased', 'months', 'ago', 'thats', 'going', 'make', 'lot', 'less', 'brand', 'loyal', 'future', '.', 'vitamin', 'c', 'permanent', 'part', 'morning', 'routine', 'thanks', 'serum', '.', 'great', 'starter', 'vitamin', 'c']"
ordered this  serum from amazon arrived very quickly and ontime. out of the packaging i received the serum in an orange box. although the packaging of this face serum is sleek and compact the scent is a major drawbackit reminds me of pepperoni. on a positive note the serum is not sticky and applies smoothly. i had high hopes for this product but unfortunately the scent is a dealbreaker for me. not sticky and feels very smooth scent is the dealbreaker for me,ordered serum amazon arrived quickly ontime . packaging received serum orange box . although packaging face serum sleek compact scent major drawbackit reminds pepperoni . positive note serum not sticky applies smoothly . high hopes product unfortunately scent dealbreaker . not sticky feels smooth scent dealbreaker,"['ordered', 'serum', 'amazon', 'arrived', 'quickly', 'ontime', '.', 'packaging', 'received', 'serum', 'orange', 'box', '.', 'although', 'packaging', 'face', 'serum', 'sleek', 'compact', 'scent', 'major', 'drawbackit', 'reminds', 'pepperoni', '.', 'positive', 'note', 'serum', 'not', 'sticky', 'applies', 'smoothly', '.', 'high', 'hopes', 'product', 'unfortunately', 'scent', 'dealbreaker', '.', 'not', 'sticky', 'feels', 'smooth', 'scent', 'dealbreaker']"
runny and i hate putting something stinky on my face. runny stuff and smells like old oranges,runny hate putting something stinky face . runny stuff smells like old oranges,"['runny', 'hate', 'putting', 'something', 'stinky', 'face', '.', 'runny', 'stuff', 'smells', 'like', 'old', 'oranges']"
timeless skin care vitamin c serum has a lightweight clear fluid texture. two pumps are enough for the face and it feels nice on the skin drying quickly. it is nonperfumed and has no detectable scent. the 10 vitamin c serum is gentle making it suitable for my sensitive skin or as an introductory option before moving up to a stronger 20 vitamin c serum. i use it with led light therapy to achieve an eventoned and clear complexion. ,timeless skin care vitamin c serum lightweight clear fluid texture . two pumps enough face feels nice skin drying quickly . nonperfumed no detectable scent . 10 vitamin c serum gentle making suitable sensitive skin introductory option moving stronger 20 vitamin c serum . use led light therapy achieve eventoned clear complexion .,"['timeless', 'skin', 'care', 'vitamin', 'c', 'serum', 'lightweight', 'clear', 'fluid', 'texture', '.', 'two', 'pumps', 'enough', 'face', 'feels', 'nice', 'skin', 'drying', 'quickly', '.', 'nonperfumed', 'no', 'detectable', 'scent', '.', '10', 'vitamin', 'c', 'serum', 'gentle', 'making', 'suitable', 'sensitive', 'skin', 'introductory', 'option', 'moving', 'stronger', '20', 'vitamin', 'c', 'serum', '.', 'use', 'led', 'light', 'therapy', 'achieve', 'eventoned', 'clear', 'complexion', '.']"
i never heard of this brand before now i wish i had discovered it sooner. i love this serum i have sensitive skin so finding products that dont irritate it or break me out is challenging. i have not experienced any side effects with this vitamin c serum but the impact on my skin is fantastic. i can see the difference after each application  my face looks fresher younger smoother and more radiant. i am definitely a fan now ,never heard brand wish discovered sooner . love serum sensitive skin finding products dont irritate break challenging . not experienced side effects vitamin c serum impact skin fantastic . see difference application face looks fresher younger smoother radiant . definitely fan,"['never', 'heard', 'brand', 'wish', 'discovered', 'sooner', '.', 'love', 'serum', 'sensitive', 'skin', 'finding', 'products', 'dont', 'irritate', 'break', 'challenging', '.', 'not', 'experienced', 'side', 'effects', 'vitamin', 'c', 'serum', 'impact', 'skin', 'fantastic', '.', 'see', 'difference', 'application', 'face', 'looks', 'fresher', 'younger', 'smoother', 'radiant', '.', 'definitely', 'fan']"
this timeless 10 vitamin c serum comes in 1.7 fl ounces and has become part of my nightly skincare routine. i have been using it for the past two weeks and i have felt tighter skin and even slightly brighter skin. my dark spots are still visible but the overall look of my skin looks brighter and more refreshed. the serum is clear with a slightly oily feel to it. it absorbs and dries fast so i can quickly move on to the other parts of my nightly skincare routine. it makes my skin feel nicely hydrated before bed which i really like. the pump dispenses quite a lot of serum so i only need 2 pumps to cover my face. i like there is a visible manufactured on and expiration date on the bottle. i also really love the ingredient list is fairly short with the main ingredients being vitamin c hyaluronic acid and vitamin e ferulic acid. my only complaint about this product is the scent. it smells like a banana peel to me. once it dries the scent is less obvious thankfully. its not a deal breaker for me but i am taking away one star due to that. clear serum expiration date of 42027,timeless 10 vitamin c serum comes 1.7 fl ounces become part nightly skincare routine . using past two weeks felt tighter skin even slightly brighter skin . dark spots still visible overall look skin looks brighter refreshed . serum clear slightly oily feel . absorbs dries fast quickly move parts nightly skincare routine . makes skin feel nicely hydrated bed really like . pump dispenses quite lot serum need 2 pumps cover face . like visible manufactured expiration date bottle . also really love ingredient list fairly short main ingredients vitamin c hyaluronic acid vitamin e ferulic acid . complaint product scent . smells like banana peel . dries scent less obvious thankfully . not deal breaker taking away one star due . clear serum expiration date 42027,"['timeless', '10', 'vitamin', 'c', 'serum', 'comes', '1.7', 'fl', 'ounces', 'become', 'part', 'nightly', 'skincare', 'routine', '.', 'using', 'past', 'two', 'weeks', 'felt', 'tighter', 'skin', 'even', 'slightly', 'brighter', 'skin', '.', 'dark', 'spots', 'still', 'visible', 'overall', 'look', 'skin', 'looks', 'brighter', 'refreshed', '.', 'serum', 'clear', 'slightly', 'oily', 'feel', '.', 'absorbs', 'dries', 'fast', 'quickly', 'move', 'parts', 'nightly', 'skincare', 'routine', '.', 'makes', 'skin', 'feel', 'nicely', 'hydrated', 'bed', 'really', 'like', '.', 'pump', 'dispenses', 'quite', 'lot', 'serum', 'need', '2', 'pumps', 'cover', 'face', '.', 'like', 'visible', 'manufactured', 'expiration', 'date', 'bottle', '.', 'also', 'really', 'love', 'ingredient', 'list', 'fairly', 'short', 'main', 'ingredients', 'vitamin', 'c', 'hyaluronic', 'acid', 'vitamin', 'e', 'ferulic', 'acid', '.', 'complaint', 'product', 'scent', '.', 'smells', 'like', 'banana', 'peel', '.', 'dries', 'scent', 'less', 'obvious', 'thankfully', '.', 'not', 'deal', 'breaker', 'taking', 'away', 'one', 'star', 'due', '.', 'clear', 'serum', 'expiration', 'date', '42027']"
this serum has a nice silky feel that doesnt leave any oiliness behind. i really like that it comes in a nice glass pump bottle which makes it feel a bit more luxurious. unfortunately for me i was off put by the scent that i cant really describe. i normally dont mind a little bit of scent in my skincare products as long as it smells good. also if you use this during the day be sure to supplement it with sunscreen since it does contain vitamin c. a few pros and cons,serum nice silky feel doesnt leave oiliness behind . really like comes nice glass pump bottle makes feel bit luxurious . unfortunately put scent cant really describe . normally dont mind little bit scent skincare products long smells good . also use day sure supplement sunscreen since contain vitamin c. pros cons,"['serum', 'nice', 'silky', 'feel', 'doesnt', 'leave', 'oiliness', 'behind', '.', 'really', 'like', 'comes', 'nice', 'glass', 'pump', 'bottle', 'makes', 'feel', 'bit', 'luxurious', '.', 'unfortunately', 'put', 'scent', 'cant', 'really', 'describe', '.', 'normally', 'dont', 'mind', 'little', 'bit', 'scent', 'skincare', 'products', 'long', 'smells', 'good', '.', 'also', 'use', 'day', 'sure', 'supplement', 'sunscreen', 'since', 'contain', 'vitamin', 'c.', 'pros', 'cons']"
i like this serum but do not like the scent at all.  im not sensitive to fragrances but this scent is just offputting to me. the product itself is moisturizing and has some really good antiaging ingredients so i will still use it. didnt like the scent at all,like serum not like scent . im not sensitive fragrances scent offputting . product moisturizing really good antiaging ingredients still use . didnt like scent,"['like', 'serum', 'not', 'like', 'scent', '.', 'im', 'not', 'sensitive', 'fragrances', 'scent', 'offputting', '.', 'product', 'moisturizing', 'really', 'good', 'antiaging', 'ingredients', 'still', 'use', '.', 'didnt', 'like', 'scent']"
you get 1.7 fl oz of vitamin c serum and it is made in the usai love that it is fragrance free but it does have a scent and i wish it is scentlessit is lightweight and non greasy and i use it on my clean face after using a tonermy face feels hydrated after using and it helps brighten my skin as well ,get 1.7 fl oz vitamin c serum made usai love fragrance free scent wish scentlessit lightweight non greasy use clean face using tonermy face feels hydrated using helps brighten skin well,"['get', '1.7', 'fl', 'oz', 'vitamin', 'c', 'serum', 'made', 'usai', 'love', 'fragrance', 'free', 'scent', 'wish', 'scentlessit', 'lightweight', 'non', 'greasy', 'use', 'clean', 'face', 'using', 'tonermy', 'face', 'feels', 'hydrated', 'using', 'helps', 'brighten', 'skin', 'well']"
